verified_income,debt_to_income,bankruptcy,term,credit_util,interest_rate,debt_inc_cent,term_cent,credit_util_cent
Not Verified,17.49,0,36,0.13388635987015898,7.97,-1.8219881692400257,-7.274112693001804,-0.2692196737759016
Not Verified,32.32,0,36,0.6288331690026584,19.42,13.008011830759976,-7.274112693001804,0.22572713535659783
Verified,18.17,0,60,0.6822111627868106,18.45,-1.1419881692400224,16.725887306998196,0.27910512914075003
Not Verified,7.2,0,36,0.11238230962899624,6.72,-12.111988169240025,-7.274112693001804,-0.2907237240170643
Source Verified,3.48,0,36,0.041901913875598086,10.91,-15.831988169240024,-7.274112693001804,-0.36120411977046246
Source Verified,20.73,0,36,0.4206896551724138,17.47,1.4180118307599763,-7.274112693001804,0.017583621526353233
Not Verified,9.37,0,36,0.5431552962298025,10.41,-9.941988169240025,-7.274112693001804,0.14004926258374195
Verified,74.38,0,36,0.4955082302613224,6.72,55.06801183075997,-7.274112693001804,0.09240219661526183
Not Verified,15.28,0,36,0.11094160043193832,9.44,-4.031988169240025,-7.274112693001804,-0.2921644332141222
Source Verified,9.09,0,36,0.32355569573673976,12.61,-10.221988169240024,-7.274112693001804,-0.07955033790932081
Not Verified,3.67,0,36,0.08397810218978102,7.96,-15.641988169240024,-7.274112693001804,-0.31912793145627955
Verified,2.7,0,36,0.8343243243243244,10.9,-16.611988169240025,-7.274112693001804,0.4312182906782638
Not Verified,16.07,0,60,0.14316622673727727,21.85,-3.241988169240024,16.725887306998196,-0.25993980690878327
Verified,9.82,0,36,0.10911483253588516,7.96,-9.491988169240024,-7.274112693001804,-0.2939912011101754
Verified,21.08,0,60,0.22380469900017205,9.43,1.7680118307599741,16.725887306998196,-0.17930133464588852
Not Verified,22.18,0,60,0.16320033955857385,15.04,2.8680118307599756,16.725887306998196,-0.23990569408748671
Source Verified,13.72,0,60,0.15117250993926945,14.07,-5.5919881692400235,16.725887306998196,-0.2519335237067911
Source Verified,15.3,1,36,0.11273703825496,10.9,-4.011988169240023,-7.274112693001804,-0.29036899539110056
Not Verified,13.82,0,36,0.12057325024800393,6.08,-5.491988169240024,-7.274112693001804,-0.28253278339805665
Source Verified,15.94,0,36,0.9570590911388566,9.93,-3.3719881692400246,-7.274112693001804,0.553953057492796
Not Verified,11.52,0,36,0.7181499261447563,12.61,-7.791988169240025,-7.274112693001804,0.3150438924986957
Not Verified,18.48,0,60,0.15923386292278774,10.42,-0.8319881692400237,16.725887306998196,-0.24387217072327283
Source Verified,22.6,0,60,0.13327985674487342,30.17,3.2880118307599773,16.725887306998196,-0.26982617690118715
Verified,21.22,0,60,0.8703162688959803,19.42,1.9080118307599747,16.725887306998196,0.4672102352499198
Not Verified,20.58,1,36,0.2255952380952381,9.43,1.2680118307599741,-7.274112693001804,-0.17751079555082247
Verified,7.2,0,60,0.018781024209613396,17.47,-12.111988169240025,16.725887306998196,-0.38432500943644715
Source Verified,16.62,0,36,0.39413224463656743,7.34,-2.691988169240023,-7.274112693001804,-0.008973789009493138
Not Verified,15.38,1,36,0.7377857463021067,7.96,-3.9319881692400234,-7.274112693001804,0.3346797126560461
Source Verified,17.62,1,36,0.5642609985170539,13.58,-1.6919881692400232,-7.274112693001804,0.16115496487099334
Verified,10.85,0,60,0.1915984237423804,9.43,-8.461988169240025,16.725887306998196,-0.21150760990368017
Verified,36.25,0,60,0.376139887532086,21.85,16.938011830759976,16.725887306998196,-0.026966146113974576
Not Verified,27.28,1,60,0.6074400055009282,21.85,7.968011830759977,16.725887306998196,0.20433397185486768
Verified,1.25,1,36,1.1114870881567231,22.91,-18.061988169240024,-7.274112693001804,0.7083810545106626
Not Verified,0.75,0,36,0.0011062135646239158,12.61,-18.561988169240024,-7.274112693001804,-0.40199982008143664
Verified,12.08,0,36,0.06207659938498532,9.93,-7.231988169240024,-7.274112693001804,-0.34102943426107524
Source Verified,13.75,0,36,0.15870969550046943,6.72,-5.561988169240024,-7.274112693001804,-0.24439633814559114
Source Verified,8.59,0,36,0.8662553455423889,19.42,-10.721988169240024,-7.274112693001804,0.46314931189632835
Source Verified,18.89,1,36,0.09644607623920004,9.92,-0.4219881692400236,-7.274112693001804,-0.30665995740686053
Not Verified,19.97,0,60,0.21525975985035903,14.07,0.6580118307599747,16.725887306998196,-0.18784627379570154
Verified,37.06,0,36,0.21359917615424223,10.42,17.748011830759978,-7.274112693001804,-0.18950685749181834
Not Verified,17.61,0,36,0.4069692153746542,7.35,-1.7019881692400247,-7.274112693001804,0.003863181728593623
Not Verified,27.51,0,36,0.6279478280383668,6.71,8.198011830759977,-7.274112693001804,0.22484179439230623
Not Verified,21.05,0,36,0.1995828435448264,12.62,1.7380118307599766,-7.274112693001804,-0.20352319010123418
Not Verified,38.45,0,60,0.37623877996742877,21.45,19.13801183075998,16.725887306998196,-0.026867253678631797
Not Verified,17.96,0,60,0.27092105263157895,16.01,-1.3519881692400233,16.725887306998196,-0.13218498101448162
Not Verified,6.27,1,60,0.32351697155546155,16.02,-13.041988169240025,16.725887306998196,-0.07958906209059902
Source Verified,11.36,0,36,0.6951204657847938,10.9,-7.951988169240025,-7.274112693001804,0.29201443213873324
Source Verified,9.11,0,36,0.06059117674808389,11.99,-10.201988169240025,-7.274112693001804,-0.34251485689797667
Source Verified,5.44,0,36,0.3249533178485221,7.34,-13.871988169240023,-7.274112693001804,-0.07815271579753846
Not Verified,15.46,0,36,0.8275168207256492,12.61,-3.8519881692400233,-7.274112693001804,0.4244107870795887
Source Verified,7.2,0,36,0.18871494286986198,6.71,-12.111988169240025,-7.274112693001804,-0.21439109077619858
Not Verified,2.42,0,36,0.47558823529411764,9.43,-16.891988169240022,-7.274112693001804,0.07248220164805708
Not Verified,34.13,0,36,0.8105297913180707,13.59,14.818011830759978,-7.274112693001804,0.4074237576720101
Not Verified,17.68,0,36,0.18305437704943509,6.08,-1.6319881692400244,-7.274112693001804,-0.22005165659662548
Source Verified,18.01,0,36,0.3102121903795756,7.96,-1.3019881692400226,-7.274112693001804,-0.09289384326648498
Not Verified,25.65,0,36,0.4589720132185732,7.35,6.338011830759974,-7.274112693001804,0.05586597957251266
Source Verified,10.19,0,60,0.5956603773584905,10.9,-9.121988169240025,16.725887306998196,0.19255434371242997
Source Verified,24.17,0,36,0.2722674146797569,6.07,4.8580118307599776,-7.274112693001804,-0.13083861896630367
Source Verified,5.44,0,36,0.12014285714285715,19.03,-13.871988169240023,-7.274112693001804,-0.2829631765032034
Source Verified,9.49,0,60,0.9254411739288245,14.08,-9.821988169240024,16.725887306998196,0.522335140282764
Source Verified,27.7,0,36,0.7437851705508376,10.42,8.388011830759975,-7.274112693001804,0.340679136904777
Not Verified,1.45,1,36,0.007895924891972323,9.44,-17.861988169240025,-7.274112693001804,-0.39521010875408824
Source Verified,9.78,0,36,0.13076495309636896,5.31,-9.531988169240025,-7.274112693001804,-0.27234108054969164
Not Verified,11.81,0,36,0.4696116504854369,7.97,-7.501988169240024,-7.274112693001804,0.06650561683937634
Not Verified,14.44,0,36,0.1609894863410414,5.32,-4.871988169240025,-7.274112693001804,-0.24211654730501916
Verified,31.18,0,36,0.4050129064445457,10.91,11.868011830759976,-7.274112693001804,0.0019068727984851153
Source Verified,38.98,0,36,0.6707028139266865,10.91,19.668011830759973,-7.274112693001804,0.26759678028062595
Verified,128.61,0,36,0.27877677979827725,19.03,109.29801183075999,-7.274112693001804,-0.12432925384778332
Source Verified,14.72,0,60,0.9145884165917555,12.61,-4.5919881692400235,16.725887306998196,0.5114823829456949
Source Verified,17.58,0,36,0.2591451059850374,13.59,-1.7319881692400259,-7.274112693001804,-0.14396092766102314
Source Verified,20.57,0,36,0.16978477872253808,5.32,1.2580118307599761,-7.274112693001804,-0.2333212549235225
Verified,22.64,0,60,0.5277863929850284,13.58,3.3280118307599764,16.725887306998196,0.12468035933896782
Not Verified,9.92,0,60,0.1871947070830303,16.01,-9.391988169240024,16.725887306998196,-0.21591132656303028
Not Verified,14.52,0,36,0.18345218011024364,7.35,-4.791988169240025,-7.274112693001804,-0.21965385353581693
Verified,18.61,0,36,0.07894639935609787,9.92,-0.7019881692400247,-7.274112693001804,-0.3241596342899627
Source Verified,16.82,0,60,0.13584921292460647,9.43,-2.491988169240024,16.725887306998196,-0.26725682072145407
Verified,13.22,0,36,0.09492119441560172,7.35,-6.0919881692400235,-7.274112693001804,-0.30818483923045886
Not Verified,7.84,1,36,0.0510175364906017,9.43,-11.471988169240024,-7.274112693001804,-0.35208849715545887
Not Verified,5.65,1,36,0.37447684151785715,9.44,-13.661988169240024,-7.274112693001804,-0.028629192128203418
Source Verified,24.8,0,36,0.8451724382796412,17.09,5.488011830759977,-7.274112693001804,0.4420664046335806
Verified,24.42,0,36,0.6976425239228236,18.06,5.1080118307599776,-7.274112693001804,0.294536490276763
Source Verified,18.08,0,60,0.7078613034903454,21.85,-1.2319881692400259,16.725887306998196,0.3047552698442848
Not Verified,10.66,0,36,0.44987762237762235,6.72,-8.651988169240024,-7.274112693001804,0.046771588731561786
Source Verified,21.22,0,36,0.48669667257925664,9.43,1.9080118307599747,-7.274112693001804,0.08359063893319607
Verified,16.19,0,60,0.10782232896509834,10.42,-3.121988169240023,16.725887306998196,-0.2952837046809622
Not Verified,10.15,0,60,0.6322578300995567,15.04,-9.161988169240024,16.725887306998196,0.22915179645349615
Source Verified,2.59,0,36,0.04923076923076923,18.06,-16.721988169240024,-7.274112693001804,-0.3538752644152913
Source Verified,12.86,0,36,0.7207433090721531,15.04,-6.451988169240025,-7.274112693001804,0.31763727542609255
Verified,33.84,0,36,0.6018082807053983,13.59,14.52801183075998,-7.274112693001804,0.1987022470593377
Verified,204.13,0,60,0.2119768545147953,7.35,184.81801183075999,16.725887306998196,-0.19112917913126526
Verified,3.83,0,36,0.36507936507936506,15.05,-15.481988169240024,-7.274112693001804,-0.03802666856669551
Verified,27.7,0,60,0.7125414189097181,26.77,8.388011830759975,16.725887306998196,0.30943538526365755
Verified,7.81,0,36,0.16901086564291729,7.35,-11.501988169240025,-7.274112693001804,-0.23409516800314328
Source Verified,17.98,0,36,0.20180948474094035,11.98,-1.3319881692400237,-7.274112693001804,-0.20129654890512022
Not Verified,22.57,0,36,0.46723332656435845,13.59,3.258011830759976,-7.274112693001804,0.06412729291829788
Not Verified,9.14,0,36,0.5764609859614757,11.98,-10.171988169240024,-7.274112693001804,0.1733549523154151
Not Verified,36.45,0,36,0.4473319586729072,7.35,17.13801183075998,-7.274112693001804,0.044225925026846635
Not Verified,13.6,0,36,0.2105631699303199,9.92,-5.7119881692400245,-7.274112693001804,-0.19254286371574067
Not Verified,30.38,0,36,0.6691626875030146,14.08,11.068011830759975,-7.274112693001804,0.266056653856954
Source Verified,15.34,0,60,0.19368612775504418,9.93,-3.9719881692400243,16.725887306998196,-0.2094199058910164
Source Verified,16.66,0,36,0.4858356403352421,17.47,-2.651988169240024,-7.274112693001804,0.08272960668918156
Source Verified,16.55,0,36,0.17064966396691367,9.43,-2.7619881692400234,-7.274112693001804,-0.2324563696791469
Not Verified,6.88,1,36,0.04645556644475234,7.97,-12.431988169240025,-7.274112693001804,-0.3566504672013082
Not Verified,19.97,0,60,0.4480496963332111,9.43,0.6580118307599747,16.725887306998196,0.044943662687150554
Verified,24.34,0,36,0.622899575671853,14.08,5.028011830759976,-7.274112693001804,0.21979354202579238
Not Verified,19.95,0,36,0.1384114127373213,7.97,0.6380118307599751,-7.274112693001804,-0.2646946209087393
Not Verified,17.23,0,36,1.064382957267112,14.07,-2.0819881692400237,-7.274112693001804,0.6612769236210514
Source Verified,80.75,0,36,0.36905179942915284,9.93,61.438011830759976,-7.274112693001804,-0.03405423421690773
Not Verified,11.62,0,36,0.6036561287774964,10.42,-7.691988169240025,-7.274112693001804,0.20055009513143585
Verified,20.16,0,60,0.8749578926093108,25.82,0.848011830759976,16.725887306998196,0.4718518589632502
Source Verified,34.02,0,60,0.686620274225477,25.82,14.708011830759979,16.725887306998196,0.28351424057941643
Not Verified,19.71,0,36,0.4302497331380483,7.35,0.3980118307599767,-7.274112693001804,0.02714369949198775
Source Verified,19.95,1,60,0.5246500190941014,15.05,0.6380118307599751,16.725887306998196,0.12154398544804079
Not Verified,15.53,0,36,0.2634715821812596,7.96,-3.781988169240025,-7.274112693001804,-0.13963445146480097
Verified,38.29,0,36,0.472145651336725,13.58,18.978011830759975,-7.274112693001804,0.06903961769066441
Verified,35.5,1,60,0.12592032697852804,16.01,16.188011830759976,16.725887306998196,-0.2771857066675325
Not Verified,34.38,0,36,0.14496789610778302,7.34,15.068011830759978,-7.274112693001804,-0.2581381375382775
Not Verified,9.53,0,36,0.06472405518896221,6.08,-9.781988169240025,-7.274112693001804,-0.3383819784570984
Source Verified,27.92,0,36,0.7820791393100857,12.61,8.608011830759978,-7.274112693001804,0.3789731056640251
Source Verified,25.31,1,60,0.15554853250609205,16.02,5.998011830759975,16.725887306998196,-0.24755750113996852
Not Verified,18.57,0,60,0.2547331486611265,11.99,-0.7419881692400239,16.725887306998196,-0.14837288498493406
Not Verified,20.05,0,36,0.41280801858210464,6.08,0.7380118307599766,-7.274112693001804,0.009701984936044072
Source Verified,23.97,0,60,0.7900259227255895,30.79,4.658011830759975,16.725887306998196,0.3869198890795289
Verified,30.51,0,36,0.9448868778280543,16.02,11.198011830759977,-7.274112693001804,0.5417808441819937
Source Verified,21.92,0,60,0.8264216273804768,12.61,2.6080118307599776,16.725887306998196,0.4233155937344162
Not Verified,14.24,0,36,0.06453536411881458,12.61,-5.071988169240024,-7.274112693001804,-0.338570669527246
Not Verified,6.79,0,36,0.48347733143315225,14.08,-12.521988169240025,-7.274112693001804,0.08037129778709168
Not Verified,3.82,0,36,0.2811627906976744,17.09,-15.491988169240024,-7.274112693001804,-0.12194324294838615
Not Verified,14.4,0,36,0.18805695533372696,7.96,-4.911988169240024,-7.274112693001804,-0.2150490783123336
Verified,4.66,0,36,0.6303514549479026,10.42,-14.651988169240024,-7.274112693001804,0.227245421301842
Not Verified,26.04,1,36,0.49609774880960206,7.34,6.728011830759975,-7.274112693001804,0.09299171516354149
Not Verified,26.4,0,60,0.17344485020441727,9.92,7.088011830759974,16.725887306998196,-0.2296611834416433
Source Verified,17.67,0,36,0.3011567164179105,6.72,-1.6419881692400224,-7.274112693001804,-0.1019493172281501
Source Verified,24.06,0,36,0.5056677458347774,10.42,4.748011830759975,-7.274112693001804,0.10256171218871679
Not Verified,16.39,0,60,0.5658490527726451,6.71,-2.9219881692400236,16.725887306998196,0.1627430191265845
Source Verified,17.16,0,36,0.6657161843774543,16.01,-2.151988169240024,-7.274112693001804,0.2626101507313937
Not Verified,23.88,0,36,0.6862530800413321,14.08,4.568011830759975,-7.274112693001804,0.28314704639527155
Not Verified,8.79,1,36,0.721158639944162,10.9,-10.521988169240025,-7.274112693001804,0.3180526062981014
Not Verified,13.5,0,36,0.5598429319371728,5.31,-5.811988169240024,-7.274112693001804,0.15673689829111226
Source Verified,27.72,0,60,0.6556446042692219,17.47,8.408011830759975,16.725887306998196,0.2525385706231613
Source Verified,29.58,1,36,0.17432159616226667,9.93,10.268011830759974,-7.274112693001804,-0.2287844374837939
Source Verified,12.95,0,36,0.10823648328868274,9.43,-6.361988169240025,-7.274112693001804,-0.29486955035737783
Source Verified,14.66,0,60,0.6395230998509687,14.08,-4.651988169240024,16.725887306998196,0.2364170662049081
Verified,25.18,0,36,0.7064796420042944,7.97,5.868011830759976,-7.274112693001804,0.3033736083582338
Source Verified,8.02,0,36,0.310431654676259,7.35,-11.291988169240025,-7.274112693001804,-0.09267437896980157
Not Verified,18.5,0,60,0.46800311010445894,15.05,-0.8119881692400241,16.725887306998196,0.06489707645839837
Source Verified,19.8,0,36,0.6358720930232559,14.07,0.48801183075997656,-7.274112693001804,0.2327660593771953
Source Verified,13.08,0,36,0.8057690751678939,11.99,-6.231988169240024,-7.274112693001804,0.4026630415218333
Not Verified,9.17,0,36,0.43186497580423067,5.31,-10.141988169240024,-7.274112693001804,0.028758942158170098
Not Verified,6.36,0,36,0.0923460960126812,5.32,-12.951988169240025,-7.274112693001804,-0.3107599376333794
Not Verified,22.86,0,36,0.6484379162744436,11.99,3.5480118307599753,-7.274112693001804,0.245331882628383
Source Verified,12.52,0,60,0.549716940049354,15.04,-6.791988169240025,16.725887306998196,0.14661090640329344
Source Verified,9.8,0,36,0.04941950271563107,6.72,-9.511988169240023,-7.274112693001804,-0.3536865309304295
Source Verified,9.93,0,36,0.11481188118811882,7.97,-9.381988169240024,-7.274112693001804,-0.28829415245794177
Source Verified,18.98,0,36,0.21393243161504352,5.32,-0.3319881692400237,-7.274112693001804,-0.18917360203101705
Verified,22.66,0,36,0.18689149560117302,22.91,3.348011830759976,-7.274112693001804,-0.21621453804488755
Source Verified,16.72,0,60,0.5338379898490846,10.91,-2.5919881692400253,16.725887306998196,0.13073195620302402
Verified,33.01,0,36,0.2583614759224515,15.05,13.698011830759974,-7.274112693001804,-0.14474455772360906
Not Verified,14.16,0,36,0.2024280171533592,7.35,-5.151988169240024,-7.274112693001804,-0.20067801649270137
Verified,3.76,0,36,0.025045645558614694,11.99,-15.551988169240024,-7.274112693001804,-0.37806038808744585
